"Code";"Waarde";"DatumVanaf";"DatumTot";"Toelichting"
"1319";"Klundert";;;
"1320";"Oudemolen";;;
"1321";"Fijnaart";;;
"1322";"Moerdijk";;;
"1323";"Zevenbergen";;;
"1324";"Standdaarbuiten";;;
"1325";"Noordhoek";;;
"1326";"Langeweg";;;
"1327";"Zevenbergschen Hoek";;;
"1328";"Landsmeer";;;
"1329";"Den Ilp";;;
"1330";"Purmerland";;;
"1331";"Bussum";;;
"1332";"Abcoude";;;
"1333";"Baambrugge";;;
"1334";"Almen";;;
"1335";"Barchem";;;
"1336";"Eefde";;;
"1337";"Epse";;;
"1338";"Gorssel";;;
"1339";"Harfsen";;;
"1340";"Joppe";;;
"1341";"Kring van Dorth";;;
"1342";"Laren";;;
"1343";"Lochem";;;
"1344";"Epe";;;
"1345";"Vaassen";;;
"1346";"Emst";;;
"1347";"Oene";;;
"1348";"Froombosch";;;
"1349";"Harkstede";;;
"1350";"Hellum";;;
"1351";"Kolham";;;
"1352";"Lageland";;;
"1353";"Luddeweer";;;
"1354";"Overschild";;;
"1355";"Scharmer";;;
"1356";"Schildwolde";;;
"1357";"Siddeburen";;;
"1358";"Slochteren";;;
"1359";"Steendam";;;
"1360";"Tjuchem";;;
"1361";"Woudbloem";;;
"1362";"Tzum";;;
"1363";"Hitzum";;;
"1364";"Achlum";;;
"1365";"Herbaijum";;;
"1366";"Franeker";;;
"1367";"Zweins";;;
"1368";"Peins";;;
"1369";"Schalsum";;;
"1370";"Ried";;;
"1371";"Boer";;;
"1372";"Dongjum";;;
"1373";"Sexbierum";;;
"1374";"Pietersbierum";;;
"1375";"Oosterbierum";;;
"1376";"Klooster Lidlum";;;
"1377";"Tzummarum";;;
"1378";"Firdgum";;;
"1379";"Olst";;;
"1380";"Wijhe";;;
"1381";"Wesepe";;;
"1382";"Welsum";;;
"1383";"Marle";;;
"1384";"Veldhoven";;;
"1385";"Abbenbroek";;;
"1386";"Geervliet";;;
"1387";"Heenvliet";;;
"1388";"Oudenhoorn";;;
"1389";"Simonshaven";;;
"1390";"Zuidland";;;
"1391";"Bennebroek";;"2012-01-03";
"1392";"Breukelen";;;
