"CBSCode","BGMNaam","KadGemNaam","Sectie","DatumVanaf","DatumTot","Toelichting"
"153","Enschede","Lonneker","K",,,
"153","Enschede","Lonneker","L",,,
"153","Enschede","Lonneker","M",,,
"153","Enschede","Lonneker","N",,,
"153","Enschede","Lonneker","O",,,
"153","Enschede","Lonneker","P",,,
"153","Enschede","Lonneker","Q",,,
"153","Enschede","Lonneker","R",,,
"153","Enschede","Lonneker","S",,,
"153","Enschede","Lonneker","T",,,
"153","Enschede","Lonneker","U",,,
"153","Enschede","Lonneker","V",,,
"153","Enschede","Lonneker","W",,,
"153","Enschede","Lonneker","Y",,,
"153","Enschede","Lonneker","Z",,,
"158","Haaksbergen","Haaksbergen","B",,,
"158","Haaksbergen","Haaksbergen","C",,,
"158","Haaksbergen","Haaksbergen","D",,,
"158","Haaksbergen","Haaksbergen","E",,,
"158","Haaksbergen","Haaksbergen","F",,,
"158","Haaksbergen","Haaksbergen","G",,,
"158","Haaksbergen","Haaksbergen","H",,,
"158","Haaksbergen","Haaksbergen","I",,,
"158","Haaksbergen","Haaksbergen","K",,,
"158","Haaksbergen","Haaksbergen","L",,,
"158","Haaksbergen","Haaksbergen","M",,,
"158","Haaksbergen","Haaksbergen","N",,,
"158","Haaksbergen","Haaksbergen","O",,,
"158","Haaksbergen","Haaksbergen","P",,,
"158","Haaksbergen","Haaksbergen","R",,,
"158","Haaksbergen","Haaksbergen","S",,,
"158","Haaksbergen","Haaksbergen","T",,,
"160","Hardenberg","Avereest","F",,,
"160","Hardenberg","Avereest","G",,,
"160","Hardenberg","Avereest","H",,,
"160","Hardenberg","Avereest","I",,,
"160","Hardenberg","Avereest","K",,,
"160","Hardenberg","Avereest","L",,,
"160","Hardenberg","Avereest","M",,,
"160","Hardenberg","Avereest","N",,,
"160","Hardenberg","Avereest","O",,,
"160","Hardenberg","Avereest","P",,,
"160","Hardenberg","Avereest","Q",,,
"160","Hardenberg","Gramsbergen","B",,,
"160","Hardenberg","Gramsbergen","C",,,
"160","Hardenberg","Gramsbergen","D",,,
"160","Hardenberg","Gramsbergen","F",,,
"160","Hardenberg","Gramsbergen","G",,,
"160","Hardenberg","Gramsbergen","H",,,
"160","Hardenberg","Gramsbergen","I",,,
"160","Hardenberg","Gramsbergen","K",,,
"160","Hardenberg","Gramsbergen","L",,,
"160","Hardenberg","Gramsbergen","M",,,
"160","Hardenberg","Ambt-Hardenberg","AA",,,
"160","Hardenberg","Ambt-Hardenberg","AB",,,
"160","Hardenberg","Ambt-Hardenberg","AC",,,
"160","Hardenberg","Ambt-Hardenberg","AD",,,
"160","Hardenberg","Ambt-Hardenberg","AE",,,
"160","Hardenberg","Ambt-Hardenberg","AF",,,
"160","Hardenberg","Ambt-Hardenberg","AG",,,
"160","Hardenberg","Ambt-Hardenberg","B",,,
"160","Hardenberg","Ambt-Hardenberg","G",,,
"160","Hardenberg","Ambt-Hardenberg","I",,,
"160","Hardenberg","Ambt-Hardenberg","K",,,
"160","Hardenberg","Ambt-Hardenberg","N",,,
"160","Hardenberg","Ambt-Hardenberg","O",,,
"160","Hardenberg","Ambt-Hardenberg","P",,,
"160","Hardenberg","Ambt-Hardenberg","R",,,
"160","Hardenberg","Ambt-Hardenberg","S",,,
"160","Hardenberg","Ambt-Hardenberg","T",,,
"160","Hardenberg","Ambt-Hardenberg","U",,,
"160","Hardenberg","Ambt-Hardenberg","V",,,
"160","Hardenberg","Ambt-Hardenberg","W",,,
"160","Hardenberg","Ambt-Hardenberg","Y",,,
"160","Hardenberg","Ambt-Hardenberg","Z",,,
"160","Hardenberg","Stad-Hardenberg","A",,,
"160","Hardenberg","Stad-Hardenberg","C",,,
"163","Hellendoorn","Hellendoorn","A",,,
"163","Hellendoorn","Hellendoorn","AA",,,
"163","Hellendoorn","Hellendoorn","AB",,,
"163","Hellendoorn","Hellendoorn","AC",,,
"163","Hellendoorn","Hellendoorn","AD",,,
"163","Hellendoorn","Hellendoorn","B",,,
"163","Hellendoorn","Hellendoorn","C",,,
"163","Hellendoorn","Hellendoorn","D",,,
"163","Hellendoorn","Hellendoorn","E",,,
"163","Hellendoorn","Hellendoorn","F",,,
"163","Hellendoorn","Hellendoorn","G",,,
"163","Hellendoorn","Hellendoorn","H",,,
"163","Hellendoorn","Hellendoorn","I",,,
"163","Hellendoorn","Hellendoorn","K",,,
"163","Hellendoorn","Hellendoorn","L",,,
"163","Hellendoorn","Hellendoorn","M",,,
"163","Hellendoorn","Hellendoorn","N",,,
"163","Hellendoorn","Hellendoorn","O",,,
"163","Hellendoorn","Hellendoorn","P",,,
"163","Hellendoorn","Hellendoorn","R",,,
"163","Hellendoorn","Hellendoorn","S",,,
"163","Hellendoorn","Hellendoorn","T",,,
"163","Hellendoorn","Hellendoorn","U",,,
"163","Hellendoorn","Hellendoorn","V",,,
"163","Hellendoorn","Hellendoorn","W",,,
"163","Hellendoorn","Hellendoorn","X",,,
"163","Hellendoorn","Hellendoorn","Y",,,
"163","Hellendoorn","Hellendoorn","Z",,,
"164","Hengelo (O)","Hengelo Overijssel","A",,,
"164","Hengelo (O)","Hengelo Overijssel","B",,,
"164","Hengelo (O)","Hengelo Overijssel","D",,,
"164","Hengelo (O)","Hengelo Overijssel","E",,,
"164","Hengelo (O)","Hengelo Overijssel","F",,,
"164","Hengelo (O)","Hengelo Overijssel","G",,,
"164","Hengelo (O)","Hengelo Overijssel","H",,,
"164","Hengelo (O)","Hengelo Overijssel","I",,,
"164","Hengelo (O)","Hengelo Overijssel","K",,,
"164","Hengelo (O)","Hengelo Overijssel","L",,,
"164","Hengelo (O)","Hengelo Overijssel","M",,,
"164","Hengelo (O)","Hengelo Overijssel","N",,,
"164","Hengelo (O)","Hengelo Overijssel","O",,,
"164","Hengelo (O)","Hengelo Overijssel","P",,,
"164","Hengelo (O)","Hengelo Overijssel","Q",,,
"164","Hengelo (O)","Hengelo Overijssel","R",,,
"164","Hengelo (O)","Hengelo Overijssel","S",,,
"164","Hengelo (O)","Hengelo Overijssel","T",,,
"164","Hengelo (O)","Hengelo Overijssel","U",,,
"164","Hengelo (O)","Hengelo Overijssel","V",,,
"164","Hengelo (O)","Hengelo Overijssel","W",,,
"166","Kampen","IJsselmuiden","A",,,
"166","Kampen","IJsselmuiden","B",,,
"166","Kampen","IJsselmuiden","F",,,
"166","Kampen","IJsselmuiden","G",,,
"166","Kampen","IJsselmuiden","H",,,
"166","Kampen","IJsselmuiden","I",,,
"166","Kampen","IJsselmuiden","K",,,
"166","Kampen","IJsselmuiden","L",,,
"166","Kampen","IJsselmuiden","M",,,
"166","Kampen","Kampen","A",,,
"166","Kampen","Kampen","F",,,
"166","Kampen","Kampen","I",,,
"166","Kampen","Kampen","N",,,
"166","Kampen","Kampen","O",,,
"166","Kampen","Kampen","P",,,
"166","Kampen","Kampen","Q",,,
"166","Kampen","Kampen","R",,,
"166","Kampen","Kampen","S",,,
"166","Kampen","Kampen","T",,,
"166","Kampen","Kampen","U",,,
"166","Kampen","Kampen","V",,,
"166","Kampen","Kampen","W",,,
"168","Losser","Losser","A",,,
"168","Losser","Losser","C",,,
"168","Losser","Losser","D",,,
"168","Losser","Losser","E",,,
"168","Losser","Losser","F",,,
"168","Losser","Losser","G",,,
"168","Losser","Losser","H",,,
"168","Losser","Losser","I",,,
"168","Losser","Losser","K",,,
"168","Losser","Losser","N",,,
"168","Losser","Losser","O",,,
"168","Losser","Losser","P",,,
"168","Losser","Losser","Q",,,
"171","Noordoostpolder","Noordoostpolder","A",,,
"171","Noordoostpolder","Noordoostpolder","AW",,,
"171","Noordoostpolder","Noordoostpolder","AX",,,
"171","Noordoostpolder","Noordoostpolder","AZ",,,
"171","Noordoostpolder","Noordoostpolder","B",,,
"171","Noordoostpolder","Noordoostpolder","BZ",,,
"171","Noordoostpolder","Noordoostpolder","C",,,
"171","Noordoostpolder","Noordoostpolder","CX",,,
"171","Noordoostpolder","Noordoostpolder","CZ",,,
"171","Noordoostpolder","Noordoostpolder","D",,,
"171","Noordoostpolder","Noordoostpolder","DZ",,,
"171","Noordoostpolder","Noordoostpolder","E",,,
"171","Noordoostpolder","Noordoostpolder","EX",,,
"171","Noordoostpolder","Noordoostpolder","EZ",,,
"171","Noordoostpolder","Noordoostpolder","F",,,
"171","Noordoostpolder","Noordoostpolder","FW",,,
"171","Noordoostpolder","Noordoostpolder","FX",,,
"171","Noordoostpolder","Noordoostpolder","FZ",,,
"171","Noordoostpolder","Noordoostpolder","G",,,
"171","Noordoostpolder","Noordoostpolder","GZ",,,
"173","Oldenzaal","Oldenzaal","B",,,
"173","Oldenzaal","Oldenzaal","C",,,
"173","Oldenzaal","Oldenzaal","D",,,
"173","Oldenzaal","Oldenzaal","E",,,
"173","Oldenzaal","Oldenzaal","F",,,
"173","Oldenzaal","Oldenzaal","G",,,
"173","Oldenzaal","Oldenzaal","H",,,
"173","Oldenzaal","Oldenzaal","I",,,
"173","Oldenzaal","Oldenzaal","K",,,
"173","Oldenzaal","Oldenzaal","L",,,
"173","Oldenzaal","Oldenzaal","M",,,
"173","Oldenzaal","Oldenzaal","N",,,
"173","Oldenzaal","Oldenzaal","O",,,
"175","Ommen","Ambt-Ommen","A",,,
"175","Ommen","Ambt-Ommen","B",,,
"175","Ommen","Ambt-Ommen","D",,,
"175","Ommen","Ambt-Ommen","E",,,
"175","Ommen","Ambt-Ommen","F",,,
"175","Ommen","Ambt-Ommen","G",,,
"175","Ommen","Ambt-Ommen","H",,,
"175","Ommen","Ambt-Ommen","I",,,
"175","Ommen","Ambt-Ommen","K",,,
"175","Ommen","Ambt-Ommen","L",,,
"175","Ommen","Ambt-Ommen","M",,,
"175","Ommen","Ambt-Ommen","N",,,
"175","Ommen","Ambt-Ommen","O",,,
"175","Ommen","Ambt-Ommen","P",,,
"175","Ommen","Ambt-Ommen","R",,,
"175","Ommen","Ambt-Ommen","S",,,
"175","Ommen","Ambt-Ommen","T",,,
"175","Ommen","Ambt-Ommen","U",,,
"175","Ommen","Stad-Ommen","A",,,
"175","Ommen","Stad-Ommen","B",,,
"175","Ommen","Stad-Ommen","C",,,
"175","Ommen","Stad-Ommen","D",,,
"175","Ommen","Stad-Ommen","E",,,
"177","Raalte","Heino","A",,,
"177","Raalte","Heino","B",,,
"177","Raalte","Heino","C",,,
"177","Raalte","Heino","D",,,
"177","Raalte","Heino","E",,,
"177","Raalte","Heino","F",,,
"177","Raalte","Heino","G",,,
"177","Raalte","Heino","H",,,
"177","Raalte","Heino","I",,,
"177","Raalte","Heino","K",,,
"177","Raalte","Heino","L",,,
"177","Raalte","Raalte","A",,,
"177","Raalte","Raalte","C",,,
"177","Raalte","Raalte","E",,,
"177","Raalte","Raalte","F",,,
"177","Raalte","Raalte","G",,,
"177","Raalte","Raalte","H",,,
"177","Raalte","Raalte","I",,,
"177","Raalte","Raalte","K",,,
"177","Raalte","Raalte","L",,,
"177","Raalte","Raalte","M",,,
"177","Raalte","Raalte","N",,,
"177","Raalte","Raalte","O",,,
"177","Raalte","Raalte","P",,,
"177","Raalte","Raalte","R",,,
"177","Raalte","Raalte","S",,,
"177","Raalte","Raalte","T",,,
"177","Raalte","Raalte","U",,,
"177","Raalte","Raalte","V",,,
"180","Staphorst","Staphorst","AA",,,
"180","Staphorst","Staphorst","AB",,,
"180","Staphorst","Staphorst","AC",,,
"180","Staphorst","Staphorst","AD",,,
"180","Staphorst","Staphorst","AE",,,
"180","Staphorst","Staphorst","AF",,,
"180","Staphorst","Staphorst","AG",,,
"180","Staphorst","Staphorst","AH",,,
"180","Staphorst","Staphorst","AK",,,
"180","Staphorst","Staphorst","AL",,,
"180","Staphorst","Staphorst","AM",,,
"180","Staphorst","Staphorst","AN",,,
"180","Staphorst","Staphorst","AP",,,
"180","Staphorst","Staphorst","AQ",,,
"180","Staphorst","Staphorst","AR",,,
"180","Staphorst","Staphorst","C",,,
"180","Staphorst","Staphorst","F",,,
"180","Staphorst","Staphorst","K",,,
"180","Staphorst","Staphorst","S",,,
"180","Staphorst","Staphorst","U",,,
"180","Staphorst","Staphorst","V",,,
"180","Staphorst","Staphorst","Y",,,
"180","Staphorst","Staphorst","Z",,,
"183","Tubbergen","Tubbergen","A",,,
"183","Tubbergen","Tubbergen","B",,,
"183","Tubbergen","Tubbergen","C",,,
"183","Tubbergen","Tubbergen","D",,,
"183","Tubbergen","Tubbergen","E",,,
"183","Tubbergen","Tubbergen","G",,,
"183","Tubbergen","Tubbergen","H",,,
"183","Tubbergen","Tubbergen","I",,,
"183","Tubbergen","Tubbergen","K",,,
"183","Tubbergen","Tubbergen","L",,,
"183","Tubbergen","Tubbergen","M",,,
"183","Tubbergen","Tubbergen","N",,,
"183","Tubbergen","Tubbergen","O",,,
"183","Tubbergen","Tubbergen","P",,,
"183","Tubbergen","Tubbergen","Q",,,
"183","Tubbergen","Tubbergen","R",,,
"184","Urk","Urk","B",,,
"184","Urk","Urk","C",,,
"184","Urk","Urk","D",,,
"189","Wierden","Wierden","AA",,,
"189","Wierden","Wierden","AB",,,
"189","Wierden","Wierden","AC",,,
"189","Wierden","Wierden","B",,,
"189","Wierden","Wierden","C",,,
"189","Wierden","Wierden","D",,,
"189","Wierden","Wierden","E",,,
"189","Wierden","Wierden","F",,,
"189","Wierden","Wierden","G",,,
"189","Wierden","Wierden","H",,,
"189","Wierden","Wierden","I",,,
"189","Wierden","Wierden","K",,,
"189","Wierden","Wierden","L",,,
"189","Wierden","Wierden","M",,,
"189","Wierden","Wierden","N",,,
"189","Wierden","Wierden","O",,,
"189","Wierden","Wierden","P",,,
"189","Wierden","Wierden","Q",,,
"189","Wierden","Wierden","R",,,
"189","Wierden","Wierden","S",,,
"189","Wierden","Wierden","T",,,
"189","Wierden","Wierden","U",,,
"189","Wierden","Wierden","V",,,
"189","Wierden","Wierden","W",,,
"189","Wierden","Wierden","X",,,
"189","Wierden","Wierden","Y",,,
"189","Wierden","Wierden","Z",,,
"193","Zwolle","Zwolle","A",,,
"193","Zwolle","Zwolle","AA",,,
"193","Zwolle","Zwolle","AB",,,
"193","Zwolle","Zwolle","B",,,
"193","Zwolle","Zwolle","C",,,
"193","Zwolle","Zwolle","E",,,
"193","Zwolle","Zwolle","F",,,
"193","Zwolle","Zwolle","G",,,
"193","Zwolle","Zwolle","H",,,
"193","Zwolle","Zwolle","I",,,
"193","Zwolle","Zwolle","K",,,
"193","Zwolle","Zwolle","L",,,
"193","Zwolle","Zwolle","M",,,
"193","Zwolle","Zwolle","N",,,
"193","Zwolle","Zwolle","O",,,
"193","Zwolle","Zwolle","P",,,
"193","Zwolle","Zwolle","R",,,
"193","Zwolle","Zwolle","S",,,
"193","Zwolle","Zwolle","T",,,
"193","Zwolle","Zwolle","U",,,
"193","Zwolle","Zwolle","V",,,
"193","Zwolle","Zwolle","W",,,
"193","Zwolle","Zwolle","X",,,
"193","Zwolle","Zwolle","Y",,,
"193","Zwolle","Zwolle","Z",,,
"193","Zwolle","Zwollerkerspel","C",,,
"193","Zwolle","Zwollerkerspel","F",,,
"193","Zwolle","Zwollerkerspel","G",,,
"193","Zwolle","Zwollerkerspel","H",,,
"193","Zwolle","Zwollerkerspel","I",,,
"193","Zwolle","Zwollerkerspel","K",,,
"193","Zwolle","Zwollerkerspel","L",,,
"193","Zwolle","Zwollerkerspel","M",,,
"193","Zwolle","Zwollerkerspel","N",,,
"193","Zwolle","Zwollerkerspel","O",,,
"193","Zwolle","Zwollerkerspel","W",,,
"193","Zwolle","Zwollerkerspel","X",,,
"197","Aalten","Aalten","D",,,
"197","Aalten","Aalten","G",,,
"197","Aalten","Aalten","I",,,
"197","Aalten","Aalten","K",,,
"197","Aalten","Aalten","L",,,
"197","Aalten","Aalten","M",,,
"197","Aalten","Aalten","N",,,
"197","Aalten","Aalten","O",,,
"197","Aalten","Aalten","P",,,
"197","Aalten","Aalten","R",,,
"197","Aalten","Aalten","S",,,
"197","Aalten","Bredevoort","A",,,
"197","Aalten","Bredevoort","B",,,
"197","Aalten","Dinxperlo","A",,,
"197","Aalten","Dinxperlo","C",,,
"197","Aalten","Dinxperlo","E",,,
"197","Aalten","Dinxperlo","F",,,
"200","Apeldoorn","Apeldoorn","A",,,
"200","Apeldoorn","Apeldoorn","AA",,,
"200","Apeldoorn","Apeldoorn","AB",,,
"200","Apeldoorn","Apeldoorn","AE",,,
"200","Apeldoorn","Apeldoorn","B",,,
"200","Apeldoorn","Apeldoorn","D",,,
"200","Apeldoorn","Apeldoorn","E",,,
"200","Apeldoorn","Apeldoorn","F",,,
"200","Apeldoorn","Apeldoorn","H",,,
"200","Apeldoorn","Apeldoorn","I",,,
"200","Apeldoorn","Apeldoorn","L",,,
"200","Apeldoorn","Apeldoorn","M",,,
"200","Apeldoorn","Apeldoorn","N",,,
"200","Apeldoorn","Apeldoorn","O",,,
"200","Apeldoorn","Apeldoorn","P",,,
"200","Apeldoorn","Apeldoorn","U",,,
"200","Apeldoorn","Apeldoorn","V",,,
"200","Apeldoorn","Apeldoorn","Z",,,
"200","Apeldoorn","Apeldoorn","AC",,,
"200","Apeldoorn","Apeldoorn","AD",,,
"200","Apeldoorn","Apeldoorn","AF",,,
"200","Apeldoorn","Beekbergen","A",,,
"200","Apeldoorn","Beekbergen","B",,,
"200","Apeldoorn","Beekbergen","C",,,
"200","Apeldoorn","Beekbergen","D",,,
"200","Apeldoorn","Beekbergen","E",,,
"200","Apeldoorn","Beekbergen","F",,,
"200","Apeldoorn","Beekbergen","G",,,
"200","Apeldoorn","Beekbergen","H",,,
"200","Apeldoorn","Beekbergen","I",,,
"200","Apeldoorn","Beekbergen","K",,,
"200","Apeldoorn","Beekbergen","L",,,
"200","Apeldoorn","Beekbergen","M",,,
"200","Apeldoorn","Beekbergen","N",,,
"200","Apeldoorn","Beekbergen","O",,,
"200","Apeldoorn","Hoog Soeren","R",,,
"200","Apeldoorn","Hoog Soeren","S",,,
"200","Apeldoorn","Hoog Soeren","T",,,
"200","Apeldoorn","Hoog Soeren","W",,,
"200","Apeldoorn","Hoog Soeren","X",,,
"200","Apeldoorn","Hoog Soeren","Y",,,
"202","Arnhem","Arnhem","A",,,
"202","Arnhem","Arnhem","AB",,,
"202","Arnhem","Arnhem","B",,,
"202","Arnhem","Arnhem","C",,,
"202","Arnhem","Arnhem","D",,,
"202","Arnhem","Arnhem","E",,,
"202","Arnhem","Arnhem","G",,,
"202","Arnhem","Arnhem","H",,,
"202","Arnhem","Arnhem","I",,,
"202","Arnhem","Arnhem","K",,,
"202","Arnhem","Arnhem","L",,,
"202","Arnhem","Arnhem","M",,,
"202","Arnhem","Arnhem","N",,,
"202","Arnhem","Arnhem","O",,,
"202","Arnhem","Arnhem","P",,,
"202","Arnhem","Arnhem","Q",,,
"202","Arnhem","Arnhem","R",,,
"202","Arnhem","Arnhem","S",,,
"202","Arnhem","Arnhem","T",,,
"202","Arnhem","Arnhem","U",,,
"202","Arnhem","Arnhem","W",,,
"202","Arnhem","Arnhem","AA",,,
"202","Arnhem","Arnhem","AC",,,
"202","Arnhem","Arnhem","AE",,,
"202","Arnhem","Arnhem","AF",,,
"203","Barneveld","Barneveld","A",,,
"203","Barneveld","Barneveld","B",,,
"203","Barneveld","Barneveld","C",,,
"203","Barneveld","Barneveld","D",,,
"203","Barneveld","Barneveld","E",,,
"203","Barneveld","Barneveld","F",,,
"203","Barneveld","Barneveld","G",,,
"203","Barneveld","Barneveld","H",,,
"203","Barneveld","Garderen","A",,,
"203","Barneveld","Garderen","B",,,
"203","Barneveld","Garderen","C",,,
"203","Barneveld","Garderen","F",,,
"203","Barneveld","Garderen","G",,,
"203","Barneveld","Garderen","H",,,
"203","Barneveld","Garderen","I",,,
"203","Barneveld","Garderen","K",,,
"203","Barneveld","Garderen","L",,,
"203","Barneveld","Garderen","M",,,
"203","Barneveld","Garderen","N",,,
"203","Barneveld","Garderen","O",,,
"203","Barneveld","Garderen","P",,,
"203","Barneveld","Garderen","R",,,
"203","Barneveld","Garderen","S",,,
"203","Barneveld","Voorthuizen","A",,,
"203","Barneveld","Voorthuizen","B",,,
"203","Barneveld","Voorthuizen","C",,,
"203","Barneveld","Voorthuizen","D",,,
"203","Barneveld","Voorthuizen","E",,,
"203","Barneveld","Voorthuizen","F",,,
"203","Barneveld","Voorthuizen","G",,,
"203","Barneveld","Voorthuizen","H",,,
"203","Barneveld","Voorthuizen","I",,,
"209","Beuningen","Beuningen","A",,,
"209","Beuningen","Beuningen","B",,,
"209","Beuningen","Beuningen","F",,,
"209","Beuningen","Beuningen","G",,,
"209","Beuningen","Beuningen","H",,,
"209","Beuningen","Beuningen","K",,,
"209","Beuningen","Ewijk","A",,,
"209","Beuningen","Ewijk","D",,,
"209","Beuningen","Ewijk","E",,,
"209","Beuningen","Ewijk","F",,,
"209","Beuningen","Ewijk","G",,,
"209","Beuningen","Weurt","A",,,
"209","Beuningen","Weurt","B",,,
"209","Beuningen","Winssen","B",,,
"213","Brummen","Brummen","A",,,
"213","Brummen","Brummen","B",,,
"213","Brummen","Brummen","C",,,
"213","Brummen","Brummen","D",,,
"213","Brummen","Brummen","E",,,
"213","Brummen","Brummen","G",,,
"213","Brummen","Brummen","H",,,
"213","Brummen","Brummen","I",,,
"213","Brummen","Brummen","K",,,
"213","Brummen","Brummen","L",,,
"213","Brummen","Brummen","M",,,
"213","Brummen","Brummen","N",,,
"213","Brummen","Brummen","O",,,
"213","Brummen","Brummen","P",,,
"213","Brummen","Brummen","Q",,,
"213","Brummen","Hall","A",,,
"213","Brummen","Hall","B",,,
"213","Brummen","Hall","C",,,
"213","Brummen","Hall","D",,,
"213","Brummen","Hall","E",,,
"214","Buren","Buren","C",,,
"214","Buren","Buren","D",,,
"214","Buren","Buren","E",,,
"214","Buren","Buren","F",,,
"214","Buren","Buren","G",,,
"214","Buren","Buren","H",,,
"214","Buren","Buren","K",,,
"214","Buren","Buren","L",,,
"214","Buren","Buren","M",,,
"214","Buren","Buren","N",,,
"214","Buren","Buren","O",,,
"214","Buren","Buren","P",,,
"214","Buren","Buren","Q",,,
"214","Buren","Beusichem","B",,,
"214","Buren","Beusichem","E",,,
"214","Buren","Eck en Wiel","A",,,
"214","Buren","Eck en Wiel","D",,,
"214","Buren","Eck en Wiel","E",,,
"214","Buren","Ingen","F",,,
"214","Buren","Lienden","H",,,
"214","Buren","Lienden","I",,,
"214","Buren","Lienden","K",,,
"214","Buren","Lienden","L",,,
"214","Buren","Lienden","M",,,
"214","Buren","Lienden","N",,,
"214","Buren","Lienden","O",,,
"214","Buren","Maurik","A",,,
"214","Buren","Maurik","B",,,
"214","Buren","Maurik","G",,,
"214","Buren","Maurik","H",,,
"214","Buren","Maurik","I",,,
"214","Buren","Maurik","K",,,
"214","Buren","Maurik","L",,,
"214","Buren","Maurik","M",,,
"214","Buren","Maurik","N",,,
"214","Buren","Maurik","O",,,
"214","Buren","Ommeren","D",,,
"214","Buren","Zoelen","D",,,
"214","Buren","Zoelen","E",,,
"214","Buren","Zoelen","F",,,
"214","Buren","Zoelen","G",,,
"214","Buren","Zoelen","H",,,
"216","Culemborg","Culemborg","B",,,
"216","Culemborg","Culemborg","C",,,
"216","Culemborg","Culemborg","D",,,
"216","Culemborg","Culemborg","H",,,
"216","Culemborg","Culemborg","I",,,
"216","Culemborg","Culemborg","K",,,
"216","Culemborg","Culemborg","L",,,
"216","Culemborg","Culemborg","M",,,
"216","Culemborg","Culemborg","N",,,
"216","Culemborg","Culemborg","O",,,
"221","Doesburg","Doesburg","A",,,
"221","Doesburg","Doesburg","B",,,
"221","Doesburg","Doesburg","C",,,
"221","Doesburg","Doesburg","D",,,
"221","Doesburg","Doesburg","E",,,
"222","Doetinchem","Ambt-Doetinchem","A",,,
"222","Doetinchem","Ambt-Doetinchem","B",,,
"222","Doetinchem","Ambt-Doetinchem","C",,,
"222","Doetinchem","Ambt-Doetinchem","D",,,
"222","Doetinchem","Ambt-Doetinchem","E",,,
"222","Doetinchem","Ambt-Doetinchem","F",,,
"222","Doetinchem","Ambt-Doetinchem","G",,,
"222","Doetinchem","Ambt-Doetinchem","H",,,
"222","Doetinchem","Ambt-Doetinchem","I",,,
"222","Doetinchem","Ambt-Doetinchem","K",,,
"222","Doetinchem","Ambt-Doetinchem","L",,,
"222","Doetinchem","Ambt-Doetinchem","M",,,
"222","Doetinchem","Ambt-Doetinchem","N",,,
"222","Doetinchem","Ambt-Doetinchem","O",,,
"222","Doetinchem","Ambt-Doetinchem","P",,,
